200719023427,111,111 - Homicide: Handgun,5100 BLOCK WARREN ST,4/16/2007 1:28:00 PM,19,O,53. Highway (Outside Structure),2676263.97622989,243879.80788588
200715038962,123,123 - Homicide: Non-Traffic,7200 BLOCK FRANKFORD AV,4/16/2007 10:01:00 AM,15,U,53. Highway (Outside Structure),2726669.79074138,267673.047593512
200719023259,111,111 - Homicide: Handgun,1800 BLOCK N 59TH ST,4/15/2007 3:41:00 PM,19,H,53. Highway (Outside Structure),2672065.57989884,245239.283739804
200739021557,111,111 - Homicide: Handgun,3300 BLOCK GRATZ ST,4/14/2007 2:24:00 PM,39,C,53. Highway (Outside Structure),2694047.83429103,255016.318933158
200717015447,111,111 - Homicide: Handgun,1300 BLOCK S CARLISLE ST,4/13/2007 5:33:00 PM,17,O,53. Highway (Outside Structure),2692317.93556543,229360.706218864
200739021025,111,111 - Homicide: Handgun,3000 BLOCK N CARLISLE ST,4/12/2007 8:25:00 AM,39,B,53. Highway (Outside Structure),2695616.92997599,253462.817085042
200714024011,111,111 - Homicide: Handgun,5800 BLOCK GERMANTOWN AV,4/8/2007 2:13:00 AM,14,H,53. Highway (Outside Structure),2689110.77568254,266972.654391758
200718020938,112,112 - Homicide: Rifle,6000 BLOCK MARKET ST,4/8/2007 12:13:00 AM,18,S,53. Highway (Outside Structure),2671517.98291434,239025.182827842
200718020706,111,111 - Homicide: Handgun,5800 BLOCK PINE ST,4/6/2007 10:59:00 PM,18,O,70. Private Residence,2672491.25838814,236498.761295659
200722019482,111,111 - Homicide: Handgun,1900 BLOCK N STANLEY ST,4/6/2007 12:30:00 AM,22,O,53. Highway (Outside Structure),2687476.70407167,247908.516721224
200714023234,111,111 - Homicide: Handgun,1900 BLOCK ELSTON ST,4/4/2007 11:05:00 PM,14,A,70. Private Residence,2696356.70047592,277290.300540793
200714022836,123,123 - Homicide: Non-Traffic,6100 BLOCK BELFIELD AV,4/3/2007 10:55:00 AM,14,X,53. Highway (Outside Structure),2690266.95414221,270841.811471268
200712027360,111,111 - Homicide: Handgun,7000 BLOCK WOODLAND AV,4/1/2007 2:49:00 PM,12,F,70. Private Residence,2671833.10634841,223722.590977191
200735026231,111,111 - Homicide: Handgun,5000 BLOCK N 5TH ST,4/1/2007 12:33:00 AM,35,Q,53. Highway (Outside Structure),2701459.66369847,263967.431238163
200824036058,111,111 - Homicide: Handgun,2800 BLOCK JASPER ST,4/30/2008 12:50:00 PM,24,C,53. Highway (Outside Structure),2705040.23349389,250396.970155353
200824035282,111,111 - Homicide: Handgun,2100 BLOCK E CAMBRIA ST,4/27/2008 5:50:00 PM,24,L,53. Highway (Outside Structure),2706247.71797659,249715.920624027
200816021489,111,111 - Homicide: Handgun,300 BLOCK BUSTI ST,4/27/2008 1:32:00 PM,16,I,66. Apartment House/Condominium,2680625.0669875,238091.992217425
200835038037,115,115 - Homicide: Beating,5000 BLOCK N BROAD ST,4/27/2008 4:02:00 AM,35,S,53. Highway (Outside Structure),2697375.0878574,264298.783780126
200814034534,111,111 - Homicide: Handgun,6800 BLOCK LIMEKILN PIKE,4/27/2008 2:48:00 AM,14,Y,53. Highway (Outside Structure),2695459.83115785,274779.925947929
200835038000,111,111 - Homicide: Handgun,4900 BLOCK N BROAD ST,4/27/2008 1:45:00 AM,35,H,40. Bar; Taproom; Caf?,2697324.470773,263938.015876576
200835037991,121,121 - Homicide: Auto,5300 BLOCK N BROAD ST,4/27/2008 12:18:00 AM,35,I,53. Highway (Outside Structure),2697596.02111055,265903.753756051
200802027369,123,123 - Homicide: Non-Traffic,500 BLOCK TYSON AV,4/24/2008 4:15:00 PM,02,J,53. Highway (Outside Structure),2713662.71222148,274667.957124092
200815045936,121,121 - Homicide: Auto,E CHELTENHAM AV  &  BUSTLETON AV,4/24/2008 9:30:00 AM,15,K,53. Highway (Outside Structure),2717378.58673074,264060.405787945
200802027222,123,123 - Homicide: Non-Traffic,E ROOSEVELT BLVD  &  ADAMS AV,4/23/2008 11:45:00 PM,02,N,53. Highway (Outside Structure),2709627.328156,264855.878025857
200824033291,111,111 - Homicide: Handgun,3700 BLOCK FRANKFORD AV,4/21/2008 3:34:00 PM,24,J,9. Car Wash,2711697.79954498,254589.838217945
200823018149,111,111 - Homicide: Handgun,2400 BLOCK CLIFFORD ST,4/20/2008 7:26:00 PM,23,K,53. Highway (Outside Structure),2690201.8312932,246612.298264623
200822027511,111,111 - Homicide: Handgun,1800 BLOCK N 20TH ST,4/20/2008 9:26:00 AM,22,F,53. Highway (Outside Structure),2692249.23692,246878.201725818
200835035541,111,111 - Homicide: Handgun,5400 BLOCK N 5TH ST,4/20/2008 3:00:00 AM,35,D,53. Highway (Outside Structure),2701738.6424139,265970.184314544
200812033076,111,111 - Homicide: Handgun,2600 BLOCK HOBSON ST,4/19/2008 11:24:00 PM,12,H,53. Highway (Outside Structure),2674664.15483344,223128.118135173
200819027248,111,111 - Homicide: Handgun,5700 BLOCK HAVERFORD AV,4/19/2008 6:12:00 PM,19,M,85. Athletics/Playgroud/Rec Center,2673687.61804385,241244.847667065
200815043508,111,111 - Homicide: Handgun,4800 BLOCK TACKAWANNA ST,4/18/2008 8:02:00 PM,15,H,53. Highway (Outside Structure),2717182.09605216,259886.683117063
200816019714,123,123 - Homicide: Non-Traffic,N 38TH ST &  W GIRARD AV,4/17/2008 10:30:00 PM,16,O,53. Highway (Outside Structure),2683214.49688044,243943.622472845
200817017360,111,111 - Homicide: Handgun,2600 BLOCK DICKINSON ST,4/16/2008 5:15:00 AM,17,L,53. Highway (Outside Structure),2686904.09316228,229319.430969859
200812031783,111,111 - Homicide: Handgun,S FRAZIER ST  &  HADFIELD ST,4/15/2008 10:44:00 PM,12,L,53. Highway (Outside Structure),2674401.22714234,231825.651293627
200892003445,111,111 - Homicide: Handgun,4700 BLOCK STATES DR,4/15/2008 2:15:00 AM,92,G,88. Park,2677549.18632211,246732.581054152
200822025665,114,114 - Homicide: Knife,2400 BLOCK N 25TH ST,4/13/2008 5:06:00 PM,22,K,70. Private Residence,2690393.55246079,250603.856697641
200826023010,111,111 - Homicide: Handgun,1500 BLOCK GERMANTOWN AV,4/13/2008 5:18:00 AM,26,H,53. Highway (Outside Structure),2699401.15492534,244070.323870903
200819025421,111,111 - Homicide: Handgun,5900 BLOCK W GIRARD AV,4/13/2008 3:59:00 AM,19,M,53. Highway (Outside Structure),2672399.94393057,241961.204364083
200807014408,123,123 - Homicide: Non-Traffic,8000 BLOCK E ROOSEVELT BLVD,4/13/2008 3:08:00 AM,07,C,53. Highway (Outside Structure),2725022.54246701,275142.42329531
200839024106,111,111 - Homicide: Handgun,2600 BLOCK W SILVER ST,4/12/2008 6:07:00 PM,39,K,53. Highway (Outside Structure),2690178.04721181,252391.445508523
200814029756,111,111 - Homicide: Handgun,5600 BLOCK CHEW AV,4/12/2008 12:44:00 PM,14,F,53. Highway (Outside Structure),2692462.88588561,269801.374933194
200825036614,111,111 - Homicide: Handgun,W ROOSEVELT BLVD  &  OLD YORK RD,4/12/2008 4:50:00 AM,25,P,53. Highway (Outside Structure),2697407.06520934,260525.587763458
200802024005,114,114 - Homicide: Knife,5900 BLOCK HASBROOK AV,4/11/2008 4:11:00 PM,02,O,66. Apartment House/Condominium,2709039.28312088,270772.990890583
200814029255,111,111 - Homicide: Handgun,1100 BLOCK E WOODLAWN ST,4/10/2008 10:41:00 PM,14,F,53. Highway (Outside Structure),2693649.5588678,271341.357931323
200826022211,123,123 - Homicide: Non-Traffic,N FRONT ST  &  W GIRARD AV,4/10/2008 11:33:00 AM,26,A,53. Highway (Outside Structure),2701004.58334014,242362.916562609
200818023937,111,111 - Homicide: Handgun,800 BLOCK S CECIL ST,4/10/2008 2:09:00 AM,18,N,53. Highway (Outside Structure),2672450.98128644,234016.105625862
200825034150,111,111 - Homicide: Handgun,1300 BLOCK W WILLIAM ST,4/6/2008 3:53:00 AM,25,M,53. Highway (Outside Structure),2696302.81707674,252209.198479908
200824027219,123,123 - Homicide: Non-Traffic,2900 BLOCK KENSINGTON AV,4/3/2008 12:20:00 AM,24,C,53. Highway (Outside Structure),2705326.33779958,251247.998139613
200912037860,111,111 - Homicide: Handgun,1400 BLOCK S 52ND ST,4/30/2009 11:38:00 PM,12,M,53. Highway (Outside Structure),2678285.05223345,231218.148416127
200935034435,111,111 - Homicide: Handgun,1800 BLOCK W ASHDALE ST,4/30/2009 1:57:00 AM,35,I,70. Private Residence,2695583.20116069,264827.983433281
200924035875,123,123 - Homicide: Non-Traffic,1500 BLOCK E ERIE AV,4/29/2009 12:41:00 AM,24,O,53. Highway (Outside Structure),2711025.02444992,256099.84266987
200912037177,111,111 - Homicide: Handgun,6500 BLOCK COBBS CREEK PKWY,4/28/2009 9:48:00 PM,12,J,53. Highway (Outside Structure),2671377.35033102,226959.457731828
200912037183,118,118 - Homicide: felon by Civilian,6500 BLOCK COBBS CREEK PKWY,4/28/2009 8:45:00 PM,12,J,53. Highway (Outside Structure),2671377.45748226,226950.928600703
200926027984,111,111 - Homicide: Handgun,600 BLOCK W NORRIS ST,4/28/2009 2:42:00 PM,26,N,53. Highway (Outside Structure),2698329.04363752,246952.322421332
200935033877,117,117 - Homicide: felon by Police Officer,4900 BLOCK N WARNOCK ST,4/28/2009 1:11:00 PM,35,H,53. Highway (Outside Structure),2699047.68459817,263667.7222824
200925042805,123,123 - Homicide: Non-Traffic,3300 BLOCK N BROAD ST,4/28/2009 2:42:00 AM,25,N,53. Highway (Outside Structure),2696089.93046244,254900.057784472
200922026280,111,111 - Homicide: Handgun,N 32ND ST  &  MORSE ST,4/26/2009 11:22:00 PM,22,O,53. Highway (Outside Structure),2686817.36284958,247573.567797941
200919036147,114,114 - Homicide: Knife,5700 BLOCK RACE ST,4/26/2009 2:49:00 AM,19,P,70. Private Residence,2673212.63166661,239960.11671805
200939025494,111,111 - Homicide: Handgun,2800 BLOCK N 25TH ST,4/24/2009 12:26:00 PM,39,R,70. Private Residence,2690685.08775987,252669.671755207
200914029005,111,111 - Homicide: Handgun,7300 BLOCK N BOUVIER ST,4/23/2009 9:04:00 PM,14,A,53. Highway (Outside Structure),2697520.9237904,277138.156290803
200914028140,111,111 - Homicide: Handgun,1900 BLOCK STERLING ST,4/21/2009 7:36:00 AM,14,A,53. Highway (Outside Structure),2696209.34665857,278267.957333505
200917016560,111,111 - Homicide: Handgun,1600 BLOCK S 29TH ST,4/20/2009 12:28:00 AM,17,L,53. Highway (Outside Structure),2685514.02293744,229055.331111491
200917016550,111,111 - Homicide: Handgun,1600 BLOCK S 29TH ST,4/19/2009 9:39:00 PM,17,L,53. Highway (Outside Structure),2685514.02293744,229055.331111491
200939024123,111,111 - Homicide: Handgun,3600 BLOCK N SMEDLEY ST,4/18/2009 9:44:00 PM,39,D,53. Highway (Outside Structure),2695159.376809,256515.477530863
200935029370,111,111 - Homicide: Handgun,4900 BLOCK N MARVINE ST,4/14/2009 5:52:00 PM,35,H,53. Highway (Outside Structure),2698569.96956191,263501.53717118
200939022677,114,114 - Homicide: Knife,2900 BLOCK N 27TH ST,4/13/2009 1:30:00 AM,39,K,53. Highway (Outside Structure),2689854.60022293,253278.496941712
200901011503,111,111 - Homicide: Handgun,2200 BLOCK MIFFLIN ST,4/11/2009 11:24:00 PM,01,C,70. Private Residence,2688329.85403355,227313.397463524
200925036785,114,114 - Homicide: Knife,400 BLOCK W CAMBRIA ST ,4/11/2009 10:40:00 PM,25,H,66. Apartment House/Condominium,2699918.55690757,251891.746471984
200925035696,116,116 - Homicide: Other,3100 BLOCK N FRANKLIN ST,4/9/2009 11:46:00 AM,25,J,70. Private Residence,2698779.94832979,253402.745681483
200901010862,123,123 - Homicide: Non-Traffic,2400 BLOCK PATTISON TER,4/6/2009 9:25:00 PM,01,H,53. Highway (Outside Structure),2686690.57931724,219969.578856317
200918021844,111,111 - Homicide: Handgun,500 BLOCK S REDFIELD ST,4/6/2009 8:53:00 PM,18,O,53. Highway (Outside Structure),2671753.38092338,235949.699066053
200915034483,123,123 - Homicide: Non-Traffic,FRANKFORD AV  &  BRILL ST,4/5/2009 1:39:00 AM,15,J,53. Highway (Outside Structure),2717374.10113484,262968.057758766
200916018858,111,111 - Homicide: Handgun,700 BLOCK DEKALB ST,4/2/2009 12:31:00 AM,16,N,53. Highway (Outside Structure),2683898.32980189,241181.925710927
200705013166,123,123 - Homicide: Non-Traffic,RIDGE AV  &  LEVERINGTON AV,5/30/2007 12:27:00 PM,05,L,53. Highway (Outside Structure),2677569.78210184,265988.658500475
200722030921,111,111 - Homicide: Handgun,2500 BLOCK W SERGENT ST,5/30/2007 12:04:00 AM,22,K,53. Highway (Outside Structure),2690276.34419062,251235.891047125
200708023229,114,114 - Homicide: Knife,3800 BLOCK LINDEN AV,5/28/2007 1:59:00 PM,08,G,66. Apartment House/Condominium,2736358.10287786,275273.955329037
200717023136,111,111 - Homicide: Handgun,2300 BLOCK WATKINS ST,5/25/2007 4:19:00 PM,17,I,53. Highway (Outside Structure),2688117.18599262,228088.212771981
200712045493,121,121 - Homicide: Auto,S 70TH ST  &  PASCHALL AV,5/23/2007 12:58:00 PM,12,F,53. Highway (Outside Structure),2672378.13285917,223557.296976041
200739031020,111,111 - Homicide: Handgun,5100 BLOCK HENLEY ST,5/22/2007 8:50:00 PM,39,T,53. Highway (Outside Structure),2690777.85931853,263510.973200838
200722028864,111,111 - Homicide: Handgun,1600 BLOCK W YORK ST,5/20/2007 2:16:00 PM,22,E,53. Highway (Outside Structure),2694454.08221074,249790.771966359
200722028844,111,111 - Homicide: Handgun,1500 BLOCK W YORK ST,5/20/2007 11:08:00 AM,22,D,53. Highway (Outside Structure),2694739.90116148,249745.7893845
200722028826,111,111 - Homicide: Handgun,2700 BLOCK W OAKDALE ST,5/20/2007 6:23:00 AM,22,N,53. Highway (Outside Structure),2689643.92847637,251981.10148498
200717022100,111,111 - Homicide: Handgun,1400 BLOCK TASKER ST,5/19/2007 11:57:00 PM,17,A,53. Highway (Outside Structure),2692080.8344791,228156.652787991
200715053119,111,111 - Homicide: Handgun,4800 BLOCK GRISCOM ST,5/19/2007 6:53:00 PM,15,G,53. Highway (Outside Structure),2715314.94829346,260957.403360575
200703016274,111,111 - Homicide: Handgun,900 BLOCK S 5TH ST,5/19/2007 1:49:00 AM,03,D,70. Private Residence,2696957.54017696,230502.006294546
200703016271,111,111 - Homicide: Handgun,900 BLOCK S 5TH ST,5/19/2007 1:05:00 AM,03,D,70. Private Residence,2696957.54017696,230502.006294546
200704020902,117,117 - Homicide: felon by Police Officer,700 BLOCK HOFFMAN ST,5/18/2007 1:27:00 AM,04,L,53. Highway (Outside Structure),2695408.74363847,226164.661973449
200716021602,111,111 - Homicide: Handgun,N 41ST ST  &  CAMBRIDGE ST,5/18/2007 12:43:00 AM,16,O,53. Highway (Outside Structure),2681326.1010272,243348.076628153
200715052381,121,121 - Homicide: Auto,TACONY ST &  VAN KIRK ST,5/18/2007 12:12:00 AM,15,I,53. Highway (Outside Structure),2722311.35918806,258872.509607593
200716021594,113,113 - Homicide: Shotgun,4100 BLOCK PENNSGROVE ST,5/17/2007 10:43:00 PM,16,L,70. Private Residence,2681076.38871032,242486.698289856
200719030778,111,111 - Homicide: Handgun,1600 BLOCK N ROBINSON ST,5/15/2007 11:54:00 PM,19,H,53. Highway (Outside Structure),2671101.7095627,243968.508316099
200726036488,117,117 - Homicide: felon by Police Officer,1900 BLOCK N 5TH ST,5/15/2007 10:14:00 AM,26,I,53. Highway (Outside Structure),2699077.53957148,246666.875605005
200714034216,111,111 - Homicide: Handgun,6400 BLOCK BELFIELD AV,5/14/2007 6:17:00 AM,14,N,53. Highway (Outside Structure),2689109.48667574,272962.452030907
200726035817,115,115 - Homicide: Beating,100 BLOCK W MASTER ST,5/13/2007 12:04:00 AM,26,H,70. Private Residence,2700508.51249688,243591.389465284
200718029045,111,111 - Homicide: Handgun,5700 BLOCK CHRISTIAN ST,5/11/2007 11:36:00 PM,18,N,53. Highway (Outside Structure),2672841.14249333,234182.983620872
200718029029,111,111 - Homicide: Handgun,S 57TH ST & RODMAN ST,5/11/2007 10:05:00 PM,18,O,53. Highway (Outside Structure),2673014.01002994,235490.673853184
200715049742,111,111 - Homicide: Handgun,6000 BLOCK DUFFIELD ST,5/11/2007 7:16:00 PM,15,J,70. Private Residence,2720070.75009611,263844.298352693
200712041394,118,118 - Homicide: felon by Civilian,5900 BLOCK GREENWAY AV,5/11/2007 11:45:00 AM,12,J,70. Private Residence,2675709.89329125,228216.681204102
200718028688,111,111 - Homicide: Handgun,S 52ND ST & MARKET ST,5/10/2007 3:51:00 PM,18,I,53. Highway (Outside Structure),2676261.78982482,238408.057502449
200714033100,111,111 - Homicide: Handgun,W 77TH AV & OGONTZ AV,5/10/2007 12:59:00 PM,14,Q,53. Highway (Outside Structure),2693983.52589053,279286.586897685
200719029270,111,111 - Homicide: Handgun,5100 BLOCK HARLAN ST,5/9/2007 9:24:00 PM,19,O,53. Highway (Outside Structure),2675986.81969413,243848.796443225
200725046330,111,111 - Homicide: Handgun,N 2ND ST & W GLENWOOD AV,5/6/2007 4:18:00 AM,25,S,53. Highway (Outside Structure),2701784.48982549,255388.212189484
200714030498,123,123 - Homicide: Non-Traffic,W CHELTENHAM AV & IVY HILL RD,5/1/2007 5:10:00 PM,14,1,53. Highway (Outside Structure),2688509.19037894,284187.043425241
200717018446,117,117 - Homicide: felon by Police Officer,1200 BLOCK S 19TH ST,5/1/2007 12:26:00 AM,17,E,53. Highway (Outside Structure),2690367.69049056,229937.824108941
200826034610,111,111 - Homicide: Handgun,N HOWARD ST  &  W DAUPHIN ST,5/31/2008 4:24:00 PM,26,T,53. Highway (Outside Structure),2701665.25776658,248238.75909742
200819038888,114,114 - Homicide: Knife,100 BLOCK N 61ST ST,5/31/2008 2:13:00 PM,19,L,70. Private Residence,2671334.18769259,239815.68337724
200816028595,111,111 - Homicide: Handgun,4000 BLOCK LANCASTER AV,5/30/2008 9:52:00 PM,16,J,53. Highway (Outside Structure),2682133.96761259,240036.24542354
200806030648,123,123 - Homicide: Non-Traffic,600 BLOCK SPRING GARDEN ST,5/28/2008 11:20:00 PM,06,S,53. Highway (Outside Structure),2697646.29192693,239552.896311537
200819038144,111,111 - Homicide: Handgun,5600 BLOCK WYNNEFIELD AV,5/28/2008 10:01:00 PM,19,D,53. Highway (Outside Structure),2672710.76522747,249950.001790616
200812044373,114,114 - Homicide: Knife,5400 BLOCK RIDGEWOOD ST,5/25/2008 3:29:00 AM,12,Q,70. Private Residence,2675636.56605187,232207.296957636
200817024939,111,111 - Homicide: Handgun,1500 BLOCK S 19TH ST,5/24/2008 4:25:00 AM,17,D,53. Highway (Outside Structure),2690221.16774817,228861.661896802
200804022459,111,111 - Homicide: Handgun,1800 BLOCK S 5TH ST,5/24/2008 2:50:00 AM,04,L,53. Highway (Outside Structure),2696366.93074189,226354.726915639
200819036914,111,111 - Homicide: Handgun,5300 BLOCK WYALUSING AV,5/24/2008 1:49:00 AM,19,X,53. Highway (Outside Structure),2675595.79673222,241796.854695318
200804022425,111,111 - Homicide: Handgun,2600 BLOCK S 7TH ST,5/23/2008 10:32:00 PM,04,H,53. Highway (Outside Structure),2695000.46239015,222971.321405956
200808024206,123,123 - Homicide: Non-Traffic,2700 BLOCK RED LION RD,5/22/2008 12:01:00 PM,08,N,53. Highway (Outside Structure),2734602.29655043,288065.789835562
200824041999,114,114 - Homicide: Knife,1900 BLOCK E MONMOUTH ST,5/19/2008 10:04:00 PM,24,C,53. Highway (Outside Structure),2705722.24708455,250827.931048368
200824041899,114,114 - Homicide: Knife,1900 BLOCK E MONMOUTH ST,5/19/2008 4:24:00 PM,24,C,36. Credit Union/Savings & Loan,2705722.24708455,250827.931048368
200835044613,111,111 - Homicide: Handgun,200 BLOCK FARISTON DR,5/16/2008 12:57:00 PM,35,C,70. Private Residence,2706543.24870162,271076.680963072
200812040819,111,111 - Homicide: Handgun,2500 BLOCK S 66TH ST,5/14/2008 5:58:00 PM,12,H,53. Highway (Outside Structure),2674940.156131,224117.061276132
200814039275,111,111 - Homicide: Handgun,7300 BLOCK RUGBY ST,5/13/2008 9:00:00 AM,14,C,53. Highway (Outside Structure),2693405.43031845,277033.576471605
200823021405,111,111 - Homicide: Handgun,1600 BLOCK N DOVER ST,5/10/2008 11:42:00 PM,23,O,53. Highway (Outside Structure),2688170.30278932,246193.174875497
200825048438,111,111 - Homicide: Handgun,3300 BLOCK A ST,5/10/2008 4:34:00 PM,25,S,70. Private Residence,2703278.47011979,253940.968179242
200801016040,123,123 - Homicide: Non-Traffic,2700 BLOCK W PASSYUNK AV,5/7/2008 1:06:00 PM,01,K,53. Highway (Outside Structure),2685921.97214221,224607.631679685
200823020702,111,111 - Homicide: Handgun,1500 BLOCK N DOVER ST,5/6/2008 10:20:00 PM,23,O,53. Highway (Outside Structure),2688092.51892431,245635.454307984
200818030718,123,123 - Homicide: Non-Traffic,5400 BLOCK BALTIMORE AV,5/5/2008 8:13:00 PM,18,Q,53. Highway (Outside Structure),2674325.77518732,233863.696539974
200812037931,111,111 - Homicide: Handgun,6500 BLOCK UPLAND ST,5/5/2008 7:23:00 PM,12,G,53. Highway (Outside Structure),2673398.37649278,226373.771321786
200819031454,111,111 - Homicide: Handgun,300 BLOCK N 62ND ST,5/5/2008 1:27:00 AM,19,M,53. Highway (Outside Structure),2670908.22554629,240924.20579229
200819031452,111,111 - Homicide: Handgun,300 BLOCK N 62ND ST,5/5/2008 12:42:00 AM,19,M,53. Highway (Outside Structure),2670908.22554629,240924.20579229
200818030510,123,123 - Homicide: Non-Traffic,4300 BLOCK CHESTNUT ST,5/5/2008 12:05:00 AM,18,E,53. Highway (Outside Structure),2680896.34728639,237224.835728462
200826028028,123,123 - Homicide: Non-Traffic,N 2ND ST &  W GIRARD AV,5/4/2008 10:16:00 PM,26,G,53. Highway (Outside Structure),2700057.80710196,242565.67931164
200825046230,111,111 - Homicide: Handgun,4500 BLOCK N 4TH ST,5/4/2008 8:45:00 PM,25,L,53. Highway (Outside Structure),2701580.84015774,260995.693836387
200823020303,111,111 - Homicide: Handgun,2800 BLOCK W THOMPSON ST,5/4/2008 12:07:00 AM,23,N,53. Highway (Outside Structure),2688247.75020009,244617.080132212
200825045764,117,117 - Homicide: felon by Police Officer,500 BLOCK E LOUDON ST,5/3/2008 7:00:00 PM,25,F,53. Highway (Outside Structure),2706065.58777482,261908.524568497
200824037062,112,112 - Homicide: Rifle,2500 BLOCK E SCHILLER ST,5/3/2008 11:35:00 AM,24,G,53. Highway (Outside Structure),2711163.70969218,250421.311599884
200823019956,111,111 - Homicide: Handgun,2200 BLOCK REDNER WAY,5/1/2008 11:40:00 PM,23,J,53. Highway (Outside Structure),2690984.34915637,245593.276986235
200926036628,111,111 - Homicide: Handgun,400 BLOCK W HEWSON ST,5/31/2009 4:15:00 AM,26,I,53. Highway (Outside Structure),2699590.50878797,246562.110986828
200926036312,111,111 - Homicide: Handgun,1400 BLOCK N 5TH ST,5/30/2009 2:15:00 AM,26,H,40. Bar; Taproom; Caf?,2698693.90384717,243903.121828714
200923025851,111,111 - Homicide: Handgun,1500 BLOCK MASTER ST,5/27/2009 7:38:00 PM,23,C,53. Highway (Outside Structure),2694149.52449876,244278.360186917
200915055610,121,121 - Homicide: Auto,4800 BLOCK E ROOSEVELT BLVD,5/25/2009 1:53:00 PM,15,E,53. Highway (Outside Structure),2711197.6086111,263615.313021793
200918034180,111,111 - Homicide: Handgun,S 52ND ST  &  CEDAR AV,5/24/2009 9:44:00 PM,18,L,53. Highway (Outside Structure),2675800.27464474,234916.38953083
200908021940,123,123 - Homicide: Non-Traffic,RED LION RD  &  KNIGHTS RD,5/22/2009 8:00:00 PM,08,D,53. Highway (Outside Structure),2743265.71065965,281227.444138154
200918032887,111,111 - Homicide: Handgun,4600 BLOCK SPRUCE ST,5/20/2009 6:34:00 AM,18,H,53. Highway (Outside Structure),2679064.9090372,236026.586761294
200924042735,111,111 - Homicide: Handgun,200 BLOCK E STELLA ST,5/19/2009 12:45:00 PM,24,P,53. Highway (Outside Structure),2703379.48003786,252245.347752353
200912043679,111,111 - Homicide: Handgun,2700 BLOCK S 54TH ST,5/18/2009 11:36:00 PM,12,K,53. Highway (Outside Structure),2679119.2229027,228518.981620071
200917020890,111,111 - Homicide: Handgun,1500 BLOCK S 24TH ST,5/14/2009 11:57:00 PM,17,I,53. Highway (Outside Structure),2687851.81081021,229081.681214497
200915050843,111,111 - Homicide: Handgun,1100 BLOCK OVERINGTON ST,5/14/2009 11:28:00 PM,15,D,53. Highway (Outside Structure),2713094.73561149,261236.362779437
200925049072,111,111 - Homicide: Handgun,3400 BLOCK G ST,5/14/2009 2:25:00 AM,25,D,53. Highway (Outside Structure),2706688.13332594,253934.571570055
200908020121,123,123 - Homicide: Non-Traffic,GRANT AV  &  BLUE GRASS RD,5/12/2009 2:50:00 PM,08,N,53. Highway (Outside Structure),2731298.5697419,283045.262559764
200914034253,111,111 - Homicide: Handgun,6100 BLOCK MC MAHON AV,5/11/2009 12:35:00 AM,14,X,70. Private Residence,2690123.14004388,270845.307712036
200912040978,111,111 - Homicide: Handgun,1600 BLOCK S 54TH ST,5/10/2009 7:24:00 AM,12,K,70. Private Residence,2677624.8373531,230397.621254387
200902030214,111,111 - Homicide: Handgun,1200 BLOCK ELBRIDGE ST,5/8/2009 9:59:00 PM,02,K,53. Highway (Outside Structure),2716140.75662393,269173.938240698
200912040279,111,111 - Homicide: Handgun,7300 BLOCK GARMAN ST,5/8/2009 11:48:00 AM,12,E,70. Private Residence,2672236.84055798,220723.815144229
200925046157,121,121 - Homicide: Auto,N 9TH ST  &  W ROOSEVELT BLVD,5/7/2009 2:04:00 AM,25,L,53. Highway (Outside Structure),2699432.90950293,261498.073101555
200906023401,123,123 - Homicide: Non-Traffic,N 11TH ST  &  MARKET ST,5/6/2009 11:30:00 AM,06,I,53. Highway (Outside Structure),2695001.23308504,235929.220674453
200939028473,121,121 - Homicide: Auto,1900 BLOCK W ERIE AVE,5/5/2009 8:21:00 PM,39,E,53. Highway (Outside Structure),2694124.88849871,257247.825310866
200912039060,114,114 - Homicide: Knife,5900 BLOCK WINDSOR ST,5/5/2009 12:38:00 AM,12,J,70. Private Residence,2674462.62302711,229766.34359431
200935035849,116,116 - Homicide: Other,5200 BLOCK N 15TH ST,5/4/2009 4:37:00 PM,35,I,70. Private Residence,2697075.4248255,265525.506313293
200935035270,111,111 - Homicide: Handgun,700 BLOCK CHELTEN AV,5/2/2009 6:56:00 PM,35,F,53. Highway (Outside Structure),2701313.17823712,271322.86215797
200925044326,118,118 - Homicide: felon by Civilian,2800 BLOCK N 2ND ST,5/2/2009 12:55:00 AM,25,G,53. Highway (Outside Structure),2701267.12240035,251507.840439372
200917018528,114,114 - Homicide: Knife,1700 BLOCK S MOLE ST,5/1/2009 10:48:00 AM,17,A,70. Private Residence,2691570.04251094,227642.142035878
200704028197,111,111 - Homicide: Handgun,500 BLOCK SIGEL ST,6/30/2007 2:07:00 AM,04,L,53. Highway (Outside Structure),2696267.66757864,226371.774950367
200707020987,123,123 - Homicide: Non-Traffic,1 BLOCK EVERGREEN WAY,6/30/2007 12:01:00 AM,07,G,53. Highway (Outside Structure),2727689.86640982,288533.567996398
200725068776,111,111 - Homicide: Handgun,3400 BLOCK N 7TH ST,6/28/2007 11:19:00 AM,25,K,53. Highway (Outside Structure),2699192.50605235,255054.690414724
200725068754,123,123 - Homicide: Non-Traffic,MASCHER ST  &  W LOUDON ST,6/28/2007 9:07:00 AM,25,F,53. Highway (Outside Structure),2703346.80856004,262275.487780126
