DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200926060003,123,123 - Homicide: Non-Traffic,2500 BLOCK E THOMPSON ST,8/29/2009 5:19:00 PM,26,3,53. Highway (Outside Structure),2705835.44077268,245287.362767759
200918058862,111,111 - Homicide: Handgun,5500 BLOCK DELANCEY ST,8/29/2009 12:59:00 PM,18,M,70. Private Residence,2673970.20404628,236495.354223064
200918058858,111,111 - Homicide: Handgun,5500 BLOCK DELANCEY ST,8/29/2009 11:09:00 AM,18,M,70. Private Residence,2673970.20404628,236495.354223064
200939056967,123,123 - Homicide: Non-Traffic,N 18TH ST  &  W HUNTING PARK AV,8/28/2009 9:07:00 PM,39,E,53. Highway (Outside Structure),2694791.76755901,258847.994009162
200922056697,123,123 - Homicide: Non-Traffic,N 30TH ST  &  W DAUPHIN ST,8/27/2009 7:13:00 PM,22,2,53. Highway (Outside Structure),2688076.04947838,250108.899851102
200919078643,116,116 - Homicide: Other,200 BLOCK N SIMPSON ST,8/26/2009 11:57:00 PM,19,W,70. Private Residence,2669368.2003003,240596.000202174
200935072830,111,111 - Homicide: Handgun,200 BLOCK RUBICAM ST,8/26/2009 5:47:00 AM,35,D,70. Private Residence,2702495.82777354,264445.834255244
200924076456,111,111 - Homicide: Handgun,3400 BLOCK G ST,8/24/2009 10:57:00 PM,24,1,53. Highway (Outside Structure),2706707.67684592,254031.517378107
200912080447,111,111 - Homicide: Handgun,2500 BLOCK SHIELDS ST,8/24/2009 12:29:00 PM,12,H,70. Private Residence,2674686.49891388,224017.359953378
200925089293,111,111 - Homicide: Handgun,3300 BLOCK MUTTER ST,8/23/2009 9:51:00 PM,25,S,53. Highway (Outside Structure),2702041.73307721,254009.846725851
200922055185,111,111 - Homicide: Handgun,3100 BLOCK DIAMOND ST,8/21/2009 3:35:00 AM,22,3,53. Highway (Outside Structure),2687287.77041056,249042.252165413
200922055168,123,123 - Homicide: Non-Traffic,2500 BLOCK N BROAD ST,8/21/2009 12:46:00 AM,22,1,53. Highway (Outside Structure),2695459.18023149,250420.910581415
200918056597,114,114 - Homicide: Knife,6100 BLOCK LUDLOW ST,8/20/2009 12:32:00 AM,18,S,72. Rooming House / Shelter,2670823.40958057,238829.022418844
200918056602,114,114 - Homicide: Knife,6100 BLOCK LUDLOW ST,8/20/2009 12:11:00 AM,18,S,72. Rooming House / Shelter,2670823.40958057,238829.022418844
200912077800,111,111 - Homicide: Handgun,2600 BLOCK S 71ST ST,8/17/2009 1:12:00 AM,12,E,53. Highway (Outside Structure),2673236.90685582,221811.525654141
200902054511,114,114 - Homicide: Knife,1000 BLOCK LONGSHORE AV,8/16/2009 4:23:00 AM,02,I,53. Highway (Outside Structure),2715830.47449655,272528.588468488
