DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200725010799,111,111 - Homicide: Handgun,3300 BLOCK F ST,1/31/2007 2:29:00 PM,25,D,53. Highway (Outside Structure),2706049.7203788,253346.710375087
200724008533,123,123 - Homicide: Non-Traffic,3700 BLOCK K ST,1/30/2007 9:55:00 PM,24,O,53. Highway (Outside Structure),2709148.0704435,255189.55884235
200704004308,111,111 - Homicide: Handgun,2200 BLOCK S 6TH ST,1/30/2007 12:46:00 AM,04,E,53. Highway (Outside Structure),2695697.73780804,224731.274076206
200714007244,111,111 - Homicide: Handgun,7800 BLOCK MICHENER AV,1/29/2007 11:06:00 PM,14,Q,53. Highway (Outside Structure),2692358.67127936,279924.176326229
200725009716,123,123 - Homicide: Non-Traffic,D ST & E ROOSEVELT BLVD,1/28/2007 3:08:00 AM,25,F,53. Highway (Outside Structure),2706120.00577443,263498.578214854
200707003097,121,121 - Homicide: Auto,ALGON AV & SOLLY AV,1/28/2007 2:07:00 AM,07,A,53. Highway (Outside Structure),2720945.7390176,279129.640968971
200712008205,111,111 - Homicide: Handgun,2700 BLOCK S 56TH ST,1/27/2007 11:05:00 AM,12,K,71. Public Housing (incl. Projects),2678740.50895564,227811.955566011
200735007261,123,123 - Homicide: Non-Traffic,E OLNEY AV & RISING SUN AV,1/26/2007 3:08:00 PM,35,A,53. Highway (Outside Structure),2706266.99315559,266414.173733544
200715009573,123,123 - Homicide: Non-Traffic,4300 BLOCK ARAMINGO AV,1/26/2007 6:07:00 AM,15,B,53. Highway (Outside Structure),2715934.30997097,254649.920856454
200719005007,111,111 - Homicide: Handgun,5200 BLOCK MARKET ST,1/25/2007 12:31:00 AM,19,R,53. Highway (Outside Structure),2675967.41607421,238446.308115542
200725007982,111,111 - Homicide: Handgun,100 BLOCK W WESTMORELAND ST,1/22/2007 11:24:00 PM,25,S,53. Highway (Outside Structure),2702710.24914028,253800.134268281
200715007264,117,117 - Homicide: felon by Police Officer,6300 BLOCK DITMAN ST,1/20/2007 12:34:00 AM,15,M,53. Highway (Outside Structure),2723276.69373433,262246.966977092
200719003615,121,121 - Homicide: Auto,N 63RD ST & JEFFERSON ST,1/17/2007 6:28:00 PM,19,G,53. Highway (Outside Structure),2670125.89197911,244900.48063038
200723001823,111,111 - Homicide: Handgun,1500 BLOCK N NEWKIRK ST,1/14/2007 5:16:00 PM,23,O,53. Highway (Outside Structure),2688223.93372221,245615.657642049
200715004992,115,115 - Homicide: Beating,3000 BLOCK FANSHAWE ST,1/14/2007 1:54:00 AM,15,N,70. Private Residence,2722021.15249186,266625.266665896
200706002648,117,117 - Homicide: felon by Police Officer,N 9TH ST & MARKET ST,1/14/2007 1:49:00 AM,06,I,53. Highway (Outside Structure),2695887.466645,235813.561125828
200712003950,111,111 - Homicide: Handgun,2500 BLOCK S 68TH ST,1/14/2007 12:03:00 AM,12,E,70. Private Residence,2674047.61148235,223477.951954793
200712003874,111,111 - Homicide: Handgun,6400 BLOCK GRAYS AV,1/13/2007 5:57:00 PM,12,H,53. Highway (Outside Structure),2674883.53197921,225176.153548567
200735003569,115,115 - Homicide: Beating,5700 BLOCK KEMBLE AV,1/13/2007 3:19:00 PM,35,M,70. Private Residence,2695951.86462436,268364.386254694
