DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200925113714,111,111 - Homicide: Handgun,500 BLOCK E WESTMORELAND ST,10/31/2009 12:52:00 AM,25,D,53. Highway (Outside Structure),2705206.81633618,253456.226787019
200919097563,111,111 - Homicide: Handgun,N 57TH ST  &  MASTER ST,10/27/2009 7:15:00 PM,19,2,53. Highway (Outside Structure),2673359.33895359,243175.529412947
200902071182,111,111 - Homicide: Handgun,7400 BLOCK DUNGAN RD,10/26/2009 9:23:00 PM,02,2,53. Highway (Outside Structure),2716767.81444467,275961.551081764
200916065735,111,111 - Homicide: Handgun,4000 BLOCK RENO ST,10/24/2009 1:50:00 PM,16,2,53. Highway (Outside Structure),2682182.61625053,241449.13082056
200902070585,115,115 - Homicide: Beating,1700 BLOCK BLEIGH AV,10/24/2009 3:51:00 AM,02,3,53. Highway (Outside Structure),2718997.28201108,274442.616066454
200924093786,111,111 - Homicide: Handgun,3200 BLOCK H ST,10/23/2009 12:35:00 AM,24,1,53. Highway (Outside Structure),2707110.92747603,252621.217655436
200904045764,123,123 - Homicide: Non-Traffic,LINCOLN FINANCIAL @ 1020 PATTISON AV,10/21/2009 11:03:00 PM,04,K,53. Highway (Outside Structure),2692955.51007026,218695.588272921
200909051555,123,123 - Homicide: Non-Traffic,S 15TH ST &  LOCUST ST,10/21/2009 4:12:00 PM,09,D,53. Highway (Outside Structure),2692826.91952856,234663.583950419
200905024258,121,121 - Homicide: Auto,600 BLOCK ROXBOROUGH AV,10/21/2009 3:13:00 PM,05,1,53. Highway (Outside Structure),2679955.44011328,264377.937069705
200925110444,115,115 - Homicide: Beating,4700 BLOCK C ST,10/21/2009 10:08:00 AM,25,F,70. Private Residence,2705507.39788911,261752.313346843
200914081273,111,111 - Homicide: Handgun,RENOVO ST  &  ANDREWS AV,10/20/2009 11:13:00 PM,14,1,53. Highway (Outside Structure),2696518.27236195,278404.593621096
200925110247,111,111 - Homicide: Handgun,W COURTLAND ST  &  W ROOSEVELT BLVD,10/20/2009 8:39:00 PM,25,L,53. Highway (Outside Structure),2699832.92974181,261581.480752524
200914080941,112,112 - Homicide: Rifle,6700 BLOCK WOOLSTON AV,10/19/2009 9:52:00 PM,14,1,53. Highway (Outside Structure),2695136.9385204,274010.684815526
200912099485,111,111 - Homicide: Handgun,S FRAZIER ST  &  CHESTER AV,10/19/2009 12:32:00 PM,12,4,53. Highway (Outside Structure),2676007.13615045,230043.852378481
200912099326,111,111 - Homicide: Handgun,5400 BLOCK BELMAR ST,10/18/2009 9:39:00 PM,12,4,53. Highway (Outside Structure),2676490.85090115,231485.777932484
200912099327,111,111 - Homicide: Handgun,5400 BLOCK BELMAR ST,10/18/2009 8:31:00 PM,12,4,53. Highway (Outside Structure),2676490.85090115,231485.777932484
200922068563,111,111 - Homicide: Handgun,1900 BLOCK N NEWKIRK ST,10/15/2009 1:08:00 PM,22,2,53. Highway (Outside Structure),2688622.06069766,247946.406119238
